Family ID	mouse<22>	<21>	baboon<16>	marmoset<18>	cat<0>	gibbon<12>	chimp<6>	<11>	orang<10>	horse<2>	<13>	macaque<14>	<17>	human<8>	<15>	<9>	cow<4>	<3>	<1>	<7>	<5>	rat<20>
312	4	5	8	4	5	5	7	6	6	5	6	4	5	9	6	6	5	5	5	7	5	6
313	6	5	6	5	5	6	6	6	7	5	6	6	6	6	6	6	5	5	5	6	5	5
314	5	5	5	8	7	4	8	5	5	5	5	5	6	5	5	5	6	6	6	5	6	5
315	1	1	1	1	1	1	0	1	2	1	1	4	1	1	1	1	53	2	2	1	2	1
316	7	6	7	4	6	5	5	5	6	5	5	6	5	5	6	5	6	6	6	5	6	5
317	5	5	5	6	7	6	5	5	5	5	5	7	5	5	5	5	5	5	5	5	5	6
318	6	6	6	5	5	4	5	6	7	4	6	6	6	7	6	6	6	5	5	6	5	6
319	4	5	4	4	10	4	5	4	4	6	4	5	4	11	4	4	5	6	6	5	6	5
320	4	4	7	10	6	4	4	5	5	4	6	6	7	6	6	5	7	6	6	5	6	4
321	9	9	4	1	1	5	6	6	9	2	6	7	4	11	6	7	3	3	3	7	4	9
322	8	6	2	6	3	4	5	6	6	5	6	8	6	12	6	6	3	4	4	6	5	5
323	4	5	6	7	5	5	5	6	7	6	6	7	6	7	6	6	2	5	5	6	5	5
324	6	6	6	7	5	5	5	6	6	5	6	3	6	6	6	6	5	5	5	6	5	7
325	5	5	5	5	4	7	6	7	7	6	6	5	6	7	5	7	5	5	5	7	5	4
326	6	6	5	6	6	6	6	6	6	5	6	3	6	5	5	6	6	6	6	6	6	6
327	6	6	5	6	5	4	4	5	5	5	5	8	5	5	5	5	6	5	5	5	5	7
328	21	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	4	3	1	4	22
329	8	6	6	6	3	5	4	5	6	4	5	7	5	5	6	5	6	5	5	5	5	5
330	4	4	7	5	5	6	6	6	5	6	6	6	6	6	6	6	5	5	5	6	5	4
331	4	5	5	4	6	5	4	5	6	7	5	5	5	5	5	5	9	6	6	5	6	5
332	6	6	7	5	5	5	5	5	4	7	5	5	5	5	5	5	6	6	6	5	6	5
333	4	9	7	17	2	1	1	2	2	1	5	6	6	1	6	2	1	2	2	1	4	22
334	5	5	7	6	6	5	5	5	6	5	5	6	5	4	6	5	5	5	5	5	5	5
335	6	6	6	5	7	4	4	5	5	6	5	5	5	5	5	5	7	6	6	5	6	5
336	12	11	4	4	5	4	4	4	4	5	4	4	4	3	4	4	4	5	5	4	5	12
337	2	4	7	9	15	2	2	3	3	4	6	9	7	1	7	3	6	7	7	2	7	5
338	3	4	4	7	3	4	4	6	6	2	6	9	6	16	6	6	2	3	3	6	4	4
339	5	6	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	8
340	4	5	5	4	5	5	5	5	6	7	5	4	5	6	5	5	8	6	6	5	6	5
341	6	5	6	6	5	5	5	5	5	5	5	7	5	4	6	5	5	5	5	5	5	5
342	5	5	6	5	5	6	5	5	5	5	5	8	5	3	6	5	5	5	5	5	5	6
343	5	6	4	5	4	5	5	5	5	6	5	4	5	8	4	5	5	5	5	5	5	8
344	1	3	15	14	3	2	1	5	7	1	8	11	8	1	11	5	3	3	3	1	4	5
345	6	6	5	6	5	5	5	5	5	6	5	4	5	4	5	5	6	6	6	5	6	6
346	7	8	4	6	4	4	4	4	4	5	4	5	5	4	4	4	5	5	5	4	5	11
347	4	5	5	7	5	5	5	5	5	5	5	6	5	6	5	5	5	5	5	5	5	5
348	4	4	5	7	5	4	4	5	7	4	6	11	6	3	6	5	5	5	5	4	5	4
349	5	5	5	5	5	6	4	5	7	5	5	5	5	5	5	5	6	5	5	5	5	5
350	6	5	5	5	5	5	6	5	5	5	5	5	5	6	5	5	5	5	5	6	5	5
351	5	5	5	6	6	5	6	5	5	4	5	5	5	5	5	5	6	5	5	5	5	5
352	6	5	5	5	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5
353	8	8	7	4	2	3	4	5	5	4	5	6	5	5	6	5	6	5	5	5	5	9
354	5	5	3	5	5	8	4	5	5	5	5	4	5	9	4	5	5	5	5	5	5	5
355	9	9	4	4	5	6	4	4	4	5	4	2	4	6	4	4	5	5	5	4	5	9
356	6	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	6	5	5	5	5	4
357	6	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5
358	4	4	5	5	8	5	5	5	7	5	5	4	5	5	5	5	5	5	5	5	5	4
359	4	5	5	5	7	5	4	5	5	5	5	5	5	6	5	5	6	6	6	5	6	5
360	5	5	5	5	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5
361	2	3	5	4	9	6	4	5	6	10	5	4	5	2	5	5	7	7	7	4	6	3
362	5	5	5	5	5	5	5	5	5	5	5	7	5	5	5	5	5	5	5	5	5	5
363	5	6	5	3	4	5	4	5	5	3	5	5	5	6	5	5	10	5	5	5	5	7
364	6	5	5	5	5	4	5	5	5	5	5	6	5	6	5	5	5	5	5	5	5	5
365	7	7	3	10	5	2	7	5	5	1	5	1	6	6	3	5	8	6	6	6	6	7
366	3	4	4	6	6	7	4	5	5	6	5	6	5	6	5	5	3	5	5	5	5	5
367	3	4	5	5	5	5	6	5	5	6	5	6	5	6	5	5	5	5	5	6	5	4
368	3	5	6	5	8	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	6
369	5	5	5	6	5	5	5	5	5	5	5	6	5	4	5	5	5	5	5	5	5	5
370	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
371	3	4	6	15	6	3	3	3	2	5	5	5	7	3	5	3	6	6	6	3	6	4
372	5	5	2	11	8	1	3	3	4	3	5	15	6	2	5	3	3	5	5	3	5	4
373	5	5	5	5	5	5	5	5	5	6	5	4	5	6	5	5	5	5	5	5	5	5
374	6	6	6	3	3	3	5	4	4	7	4	6	4	5	6	4	6	5	5	5	5	7
375	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5
376	6	5	5	5	5	5	4	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5
377	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	6
378	2	2	6	8	3	6	6	6	5	5	6	7	6	8	6	6	3	4	4	6	4	2
379	2	4	6	15	3	3	1	4	4	3	6	12	7	2	7	4	5	4	4	2	4	5
380	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	6
381	2	2	4	5	14	9	5	5	3	4	5	6	5	3	5	5	4	5	5	5	5	1
382	4	4	5	5	5	5	5	5	5	6	5	5	5	5	5	5	6	5	5	5	5	4
383	6	5	5	5	6	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5
384	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	6
385	7	6	6	0	8	6	6	6	6	2	5	2	4	6	5	6	5	5	5	6	5	6
386	5	5	5	6	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
387	6	5	4	4	4	6	4	6	9	4	5	5	5	5	5	6	4	4	4	5	4	5
388	4	5	4	6	5	5	4	5	6	4	5	5	5	5	5	5	6	5	5	5	5	6
389	2	2	7	11	3	3	6	7	11	1	7	5	7	8	7	7	1	2	2	7	3	2
390	7	5	5	5	5	5	5	5	4	5	5	5	5	6	5	5	4	5	5	5	5	4
391	6	5	5	5	5	6	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5
392	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
393	5	5	5	6	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5
394	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	7	5	5	5	5	5
395	5	5	5	5	6	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
396	7	8	3	4	5	1	3	3	3	9	3	4	4	5	3	3	7	6	6	3	6	9
397	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
398	8	6	4	4	6	3	6	4	5	4	4	4	4	5	4	5	4	5	5	5	5	6
399	5	5	5	5	6	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5
400	5	5	5	5	5	5	4	5	5	6	5	4	5	5	5	5	6	5	5	5	5	4
401	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	6
402	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4
403	5	5	4	4	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
404	4	5	5	5	5	5	4	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5
405	6	6	5	4	5	6	4	5	4	5	5	4	5	5	5	5	5	5	5	5	5	6
406	10	7	5	1	3	4	5	5	5	8	5	4	4	5	5	5	4	5	5	5	5	5
407	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	6
408	4	5	4	4	9	3	3	4	4	4	4	5	4	10	4	4	4	5	5	4	5	5
409	51	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
410	5	5	5	8	2	5	5	5	6	5	5	3	5	5	5	5	5	5	5	5	5	5
411	5	5	5	5	5	5	4	5	5	5	5	4	5	6	5	5	5	5	5	5	5	5
412	5	5	5	6	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5
413	3	5	6	5	5	3	1	5	8	1	5	12	5	3	6	5	6	5	5	3	5	6
414	28	15	1	2	3	1	1	1	0	6	1	1	2	1	1	1	3	4	4	1	4	12
415	5	5	5	4	7	4	4	4	4	5	4	3	4	7	4	4	5	5	5	4	5	5
416	4	5	5	6	5	4	5	5	3	5	5	6	5	5	5	5	5	5	5	5	5	5
417	4	5	5	5	5	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	6
418	3	4	6	12	3	3	3	4	4	3	5	8	6	4	6	4	5	4	4	4	4	4
419	5	5	4	4	5	6	5	5	4	4	5	6	5	5	5	5	5	5	5	5	5	5
420	1	2	6	26	5	2	1	3	4	1	6	7	7	1	6	3	1	3	3	1	3	3
421	8	6	5	3	2	3	6	5	5	4	5	7	4	6	5	5	3	4	4	6	4	6
422	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4
423	4	4	5	6	4	4	5	5	5	5	5	2	5	6	5	5	8	5	5	5	5	4
424	1	5	5	9	9	1	2	3	4	2	5	8	6	1	5	3	7	6	6	2	6	9
425	5	5	5	5	4	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5
426	4	4	4	6	3	4	4	4	4	4	4	5	4	10	4	4	5	4	4	4	4	4
427	5	4	5	7	4	4	5	5	5	3	5	5	5	4	5	5	6	4	4	5	4	4
428	3	3	4	4	3	6	6	6	7	3	6	8	5	6	6	6	3	3	3	6	3	4
429	5	4	7	5	4	4	4	5	5	4	5	6	5	5	6	5	4	4	4	5	4	4
430	6	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5
431	8	5	4	4	4	3	0	3	3	11	3	1	4	11	3	3	6	5	5	3	5	1
432	7	6	6	8	2	6	4	5	5	3	5	3	5	4	5	5	2	3	3	4	4	6
433	5	6	5	6	4	3	5	5	5	4	5	3	5	4	5	5	5	5	5	5	5	7
434	4	4	4	3	8	5	4	4	4	5	4	3	4	8	4	4	4	5	5	4	5	4
435	3	4	1	9	3	1	3	4	5	2	5	18	5	2	5	4	4	4	4	3	4	5
436	3	3	5	9	8	4	3	4	4	3	5	6	5	4	5	4	4	4	4	4	4	3
437	5	5	5	5	5	5	5	5	5	4	5	5	5	2	5	5	5	5	5	5	5	5
438	2	2	7	9	3	2	2	3	3	1	5	13	5	9	7	3	3	3	3	3	3	2
439	1	3	6	4	7	4	5	5	7	5	5	6	5	2	6	5	5	5	5	5	5	4
440	3	3	4	6	5	5	5	5	5	6	5	5	5	5	5	5	4	5	5	5	5	3
441	6	5	4	4	5	5	4	5	6	5	5	5	5	4	5	5	5	5	5	4	5	3
442	5	4	4	4	7	4	4	4	5	6	4	5	4	3	4	4	5	5	5	4	5	3
443	6	5	3	5	4	4	3	5	5	5	5	6	5	5	5	5	5	5	5	5	5	4
444	4	4	5	4	4	4	4	5	5	4	5	6	5	6	5	5	5	4	4	5	4	4
445	6	5	5	4	6	5	4	5	5	3	5	4	5	5	5	5	4	5	5	5	5	4
446	5	5	6	4	4	3	4	4	4	5	4	7	4	4	6	4	4	4	4	4	4	5
447	5	4	4	5	4	4	5	5	4	4	5	7	5	5	5	5	4	4	4	5	4	4
448	4	2	3	4	1	4	2	4	3	1	4	6	4	26	4	4	0	1	1	4	2	1
449	4	4	4	4	5	4	4	5	5	4	5	6	5	8	5	5	3	4	4	5	4	4
450	4	4	5	5	3	5	5	5	3	4	5	5	5	7	5	5	4	4	4	5	4	5
451	5	5	4	4	3	3	3	4	8	4	4	5	4	5	4	4	4	4	4	4	4	7
452	5	5	5	4	5	5	4	4	4	4	4	5	4	4	5	4	4	4	4	4	4	6
453	2	2	4	14	2	4	5	5	7	2	5	4	5	7	4	5	2	2	2	5	2	2
454	5	4	4	5	4	5	5	5	5	4	5	5	5	5	5	5	4	4	4	5	4	4
455	4	5	4	5	5	5	5	5	5	6	5	3	5	4	4	5	3	5	5	5	5	5
456	3	3	4	4	15	4	2	4	4	5	4	3	4	3	4	4	4	5	5	3	5	3
457	2	2	9	1	1	3	6	6	7	1	6	13	3	8	9	6	2	2	2	6	2	1
458	4	4	4	3	6	4	4	4	3	3	4	4	4	10	4	4	4	4	4	4	4	5
459	1	4	7	14	5	3	2	3	2	2	5	6	6	3	6	3	3	4	4	3	4	6
460	13	10	3	10	2	2	2	2	2	3	3	2	5	2	3	2	4	4	4	2	5	9
461	3	3	3	4	2	2	14	4	6	2	4	4	4	9	4	6	2	2	2	9	3	3
462	4	4	5	4	7	4	4	4	6	4	4	4	4	2	4	4	5	5	5	4	5	4
463	6	5	4	4	4	5	4	4	4	6	4	3	4	5	4	4	3	4	4	4	4	5
464	5	5	5	5	4	2	4	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5
465	11	7	3	1	3	0	0	2	4	12	2	0	2	5	2	2	9	7	7	2	6	5
466	6	5	3	6	3	3	3	4	4	3	4	7	4	5	4	4	6	4	4	4	4	4
467	4	5	5	4	5	4	3	4	4	5	4	6	4	2	5	4	5	5	5	3	5	6
468	4	5	4	4	5	5	4	4	5	4	4	4	4	3	4	4	5	5	5	4	5	6
469	5	4	4	4	4	4	4	4	4	4	4	4	4	8	4	4	4	4	4	4	4	4
470	4	4	4	4	7	4	4	4	5	4	4	4	4	5	4	4	4	4	4	4	4	4
471	4	4	4	6	4	4	4	4	4	5	4	6	4	3	4	4	5	4	4	4	4	4
472	5	5	1	6	4	3	5	4	4	4	4	5	4	7	4	4	4	4	4	5	4	5
473	3	5	4	8	7	3	3	4	4	3	4	5	5	3	4	4	3	5	5	3	5	7
474	4	5	4	4	6	4	4	4	4	5	4	5	4	4	4	4	4	5	5	4	5	5
475	2	4	6	9	8	1	1	2	2	1	5	6	6	2	6	2	10	6	6	2	6	5
476	4	4	4	4	5	4	4	4	6	4	4	4	4	6	4	4	4	4	4	4	4	3
477	5	5	4	4	4	4	3	4	4	4	4	7	4	4	4	4	4	4	4	4	4	5
478	4	4	4	7	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
479	3	4	4	4	8	4	4	4	5	4	4	4	4	4	4	4	3	4	4	4	4	5
480	4	5	4	5	7	4	3	4	4	6	4	3	4	3	4	4	4	5	5	3	5	5
481	5	4	4	5	4	4	4	4	4	5	4	4	4	4	4	4	5	4	4	4	4	4
482	4	5	4	5	5	4	5	4	4	5	4	3	4	3	4	4	5	5	5	4	5	5
483	5	4	4	4	4	4	6	4	4	4	4	3	4	6	4	4	4	4	4	6	4	4
484	4	4	4	5	4	4	3	4	4	4	4	6	4	5	4	4	5	4	4	4	4	4
485	5	5	4	3	5	4	5	4	4	4	4	5	4	4	4	4	4	4	4	4	4	5
486	3	4	4	9	5	3	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4
487	8	7	4	3	2	4	4	4	5	3	4	4	4	5	4	4	3	3	3	4	4	7
488	4	4	5	4	4	5	5	5	4	4	5	5	5	4	5	5	4	4	4	5	4	4
489	5	5	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	5
490	4	4	4	6	5	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4
491	5	5	3	4	4	4	4	4	4	5	4	4	4	4	4	4	5	5	5	4	5	5
492	4	3	4	5	3	3	8	4	3	3	4	5	4	7	4	4	3	3	3	7	3	3
493	3	4	5	6	4	5	4	5	6	3	5	5	5	3	5	5	3	4	4	4	4	4
494	4	4	4	4	4	5	4	4	5	5	4	3	4	4	4	4	5	4	4	4	4	4
495	4	4	4	4	4	5	4	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4
496	5	5	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5
497	4	4	4	4	5	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	4
498	5	4	5	6	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
499	5	5	4	3	5	4	4	4	5	5	4	4	4	2	4	4	5	5	5	4	5	5
500	5	4	4	4	4	3	4	4	4	5	4	5	4	5	4	4	4	4	4	4	4	4
501	4	4	4	4	5	4	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4
502	3	3	6	12	3	3	2	4	4	2	5	6	5	3	6	4	4	3	3	3	3	3
503	4	4	4	4	4	5	4	4	5	4	4	5	4	4	4	4	4	4	4	4	4	4
504	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	5
505	5	5	4	3	5	3	4	4	4	5	4	4	4	5	4	4	5	5	5	4	5	4
506	3	4	3	4	3	3	3	4	5	4	4	4	4	12	4	4	3	4	4	4	4	4
507	2	4	3	9	5	2	2	4	7	2	4	7	5	2	4	4	2	4	4	2	4	8
508	5	4	4	4	4	4	4	4	4	4	4	5	4	5	4	4	4	4	4	4	4	4
509	4	5	4	7	4	3	2	4	4	4	4	4	4	3	4	4	4	4	4	3	4	7
510	3	4	4	4	4	4	6	4	4	4	4	4	4	5	4	4	4	4	4	5	4	4
511	5	5	4	4	6	3	4	3	2	3	4	7	4	3	4	3	4	4	4	3	4	5
512	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
513	3	3	6	3	2	3	8	5	5	3	5	6	4	7	6	5	1	3	3	7	3	3
514	2	3	4	18	4	2	1	2	2	2	4	7	5	1	4	2	2	3	3	1	3	5
515	5	4	4	4	4	6	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
516	4	4	5	5	4	3	4	5	5	4	5	4	5	5	5	5	4	4	4	5	4	3
517	4	4	4	4	4	4	4	4	5	4	4	4	4	5	4	4	4	4	4	4	4	4
518	3	4	8	6	4	3	3	3	3	3	5	7	5	3	7	3	3	4	4	3	4	4
519	4	4	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4
520	4	4	5	4	4	4	3	4	4	4	4	4	4	5	4	4	5	4	4	4	4	4
521	3	3	3	2	3	3	3	3	3	2	3	3	3	19	3	3	3	3	3	3	3	3
522	4	4	5	4	3	4	5	4	4	4	4	5	4	4	5	4	4	4	4	4	4	4
523	4	4	4	4	3	4	4	4	4	5	4	6	4	4	4	4	4	4	4	4	4	4
524	0	2	15	3	0	4	4	5	6	2	5	6	4	6	7	5	0	2	2	5	2	4
525	4	4	4	4	4	5	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
526	4	5	4	3	4	4	4	4	4	5	4	4	4	3	4	4	4	4	4	4	4	7
527	5	4	5	3	4	3	6	4	4	2	4	4	4	5	4	4	4	4	4	5	4	4
528	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
529	5	4	5	4	5	3	4	4	3	4	4	2	4	5	4	4	5	4	4	4	4	4
530	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
531	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
532	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
533	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4
534	6	5	4	4	4	4	4	4	4	4	4	3	4	5	4	4	3	4	4	4	4	4
535	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
536	5	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4
537	4	4	4	4	4	3	4	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4
538	3	4	4	6	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4
539	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4
540	4	4	4	4	4	4	5	4	4	4	4	5	4	4	4	4	4	4	4	4	4	3
541	4	4	4	4	4	4	4	4	4	3	4	4	4	5	4	4	4	4	4	4	4	5
542	5	5	4	5	4	4	4	4	3	3	4	3	4	5	4	4	4	4	4	4	4	5
543	5	4	4	3	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
544	16	13	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	13
545	3	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4
546	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
547	5	5	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5
548	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	6	4	4	4	4	4
549	4	4	4	5	4	4	4	4	4	6	4	4	4	3	4	4	4	4	4	4	4	3
550	3	4	5	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
551	4	4	4	5	4	4	4	4	6	2	4	5	4	3	4	4	4	4	4	4	4	4
552	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
553	7	6	3	4	4	3	3	3	3	5	3	4	4	3	3	3	5	5	5	3	5	5
554	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
555	5	4	4	4	4	3	3	4	4	4	4	5	4	5	4	4	4	4	4	4	4	4
556	5	4	4	5	4	4	3	4	4	4	4	3	4	5	4	4	4	4	4	4	4	4
557	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
558	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	5
559	2	3	5	9	2	1	4	4	4	2	5	7	5	3	5	4	7	4	4	4	4	3
560	2	4	1	4	1	3	3	3	2	1	3	18	3	2	3	3	4	3	3	3	3	8
561	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5
562	4	4	4	5	4	5	3	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4
563	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
564	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4
565	5	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
566	3	4	4	5	4	4	4	4	5	4	4	3	4	4	4	4	4	4	4	4	4	4
567	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	5
568	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4
569	3	4	4	3	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
570	5	4	4	4	4	4	4	4	4	3	4	5	4	3	4	4	4	4	4	4	4	4
571	3	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
572	3	4	4	3	4	4	4	4	4	4	4	5	4	4	4	4	5	4	4	4	4	4
573	5	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
574	3	3	4	4	4	4	5	4	4	4	4	4	4	5	4	4	4	4	4	5	4	3
575	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
576	4	4	4	4	4	4	3	4	4	4	4	3	4	3	4	4	6	4	4	3	4	5
577	4	4	4	4	4	5	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4
578	5	5	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	5
579	4	4	4	4	5	5	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	3
580	4	4	4	4	5	4	3	4	4	4	4	5	4	3	4	4	4	4	4	3	4	4
581	4	4	4	5	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4
582	4	4	4	5	4	4	4	4	5	3	4	2	4	4	4	4	4	4	4	4	4	5
583	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
584	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	5	4	4	4	4	4
585	4	4	4	3	4	3	4	4	5	4	4	5	4	4	4	4	4	4	4	4	4	4
586	3	4	5	5	4	4	3	4	4	4	4	4	4	2	4	4	5	4	4	3	4	5
587	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
588	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
589	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
590	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
591	5	5	2	5	3	4	2	4	5	3	4	5	4	5	4	4	3	3	3	4	4	6
592	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
593	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
594	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
595	3	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4
596	3	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	4	4	4
597	4	4	4	4	4	4	3	4	4	5	4	4	4	3	4	4	4	4	4	3	4	4
598	8	7	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7
599	3	4	4	4	4	4	4	4	4	4	4	5	4	3	4	4	4	4	4	4	4	4
600	4	4	5	4	4	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4
601	4	4	4	5	4	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	4
602	10	6	3	4	2	3	3	3	3	4	3	3	3	3	3	3	5	4	4	3	4	4
603	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4
604	5	4	4	5	4	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	3
605	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
606	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4
607	3	4	5	3	5	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
608	3	3	5	3	3	4	4	4	5	4	4	4	4	5	4	4	4	4	4	4	4	3
609	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
610	4	4	4	4	4	4	3	4	5	4	4	4	4	3	4	4	4	4	4	3	4	4
611	18	6	3	2	2	2	3	3	5	2	3	3	3	2	3	3	3	3	3	3	3	2
612	4	5	3	0	2	0	0	1	0	7	1	1	1	13	1	1	10	5	5	1	4	7
